"type","language","license","rightsHolder","ownerInstitutionCode","eventID","parentEventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","eventDate","eventTime","eventRemarks","continent","country","countryCode","county","locality","geodeticDatum","footprintWKT","dynamicProperties"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202104_20210419_09_SK",202104,"Water Bird Count",60,"minutes","2021-04-19","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Muyaza","WGS84","LINESTRING (40.01294 -3.333202, 40.01346 -3.333225, 40.01434 -3.333168, 40.01535 -3.332993, 40.01587 -3.332875, 40.01888 -3.33249, 40.02025 -3.332325, 40.02231 -3.332135, 40.02301 -3.332102, 40.02612 -3.331873, 40.02767 -3.331767, 40.02985 -3.331552, 40.03094 -3.331458, 40.03107 -3.331472, 40.03135 -3.331415, 40.03142 -3.3314, 40.03191 -3.331353, 40.03211 -3.33131, 40.03212 -3.331282, 40.03214 -3.331247)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210510_06_JM",202105,"Water Bird Count",60,"minutes","2021-05-10","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Bandacho","WGS84","LINESTRING (39.9654 -3.325517, 39.96541 -3.325518, 39.96541 -3.325515, 39.96544 -3.325534, 39.96574 -3.325404, 39.96578 -3.325326, 39.9659 -3.325173, 39.96596 -3.325131, 39.96597 -3.324548, 39.96601 -3.32495, 39.96603 -3.324902, 39.96611 -3.323531, 39.96621 -3.323468, 39.96651 -3.323313, 39.96698 -3.322977, 39.96717 -3.322572, 39.96732 -3.321686, 39.96733 -3.321786, 39.96733 -3.321812, 39.96734 -3.321787, 39.96823 -3.320041, 39.96861 -3.319578, 39.96869 -3.319615, 39.96872 -3.319586, 39.96887 -3.319387, 39.96905 -3.319269, 39.96908 -3.316157, 39.96912 -3.316775, 39.96912 -3.316951, 39.96918 -3.316967, 39.96919 -3.316974, 39.96943 -3.317597, 39.96945 -3.317588, 39.96957 -3.315915, 39.96968 -3.318498, 39.96969 -3.318574, 39.9697 -3.318584, 39.96975 -3.318639, 39.96992 -3.31566, 39.96993 -3.315667, 39.96993 -3.315697)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210510_07_JM",202105,"Water Bird Count",60,"minutes","2021-05-10","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Bin Hare","WGS84","LINESTRING (39.96992 -3.31566, 39.96993 -3.315667, 39.96993 -3.315697, 39.96999 -3.315685, 39.97004 -3.315665, 39.97007 -3.315645, 39.9701 -3.315625, 39.97017 -3.315574, 39.97031 -3.3155, 39.97041 -3.315478, 39.9712 -3.315151, 39.97131 -3.315068, 39.97138 -3.316606, 39.97143 -3.315067, 39.97155 -3.315008, 39.97201 -3.314974, 39.97216 -3.31493, 39.97219 -3.314921, 39.97237 -3.314883, 39.9736 -3.314644, 39.97457 -3.314566, 39.97459 -3.31456, 39.97514 -3.314479, 39.97573 -3.314485, 39.97588 -3.314469, 39.97773 -3.314341, 39.97818 -3.314314, 39.9807 -3.31406, 39.98105 -3.314072, 39.98333 -3.313853, 39.98407 -3.313762, 39.98409 -3.313774, 39.98416 -3.313779)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210510_08_JM",202105,"Water Bird Count",60,"minutes","2021-05-10","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Magastone","WGS84","LINESTRING (39.98407 -3.313762, 39.98409 -3.313774, 39.98416 -3.313779, 39.98446 -3.313733, 39.98468 -3.313732, 39.98496 -3.313653, 39.98608 -3.313536, 39.98618 -3.31354, 39.98625 -3.313529, 39.9873 -3.313344, 39.98827 -3.313124, 39.99207 -3.316037, 39.99217 -3.316014, 39.99218 -3.315979, 39.99443 -3.315448, 39.99473 -3.312344, 39.99566 -3.314635, 39.99662 -3.312189, 39.99768 -3.313643, 39.99787 -3.313579, 39.9979 -3.31358, 39.99894 -3.311921, 39.99905 -3.313419)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210510_09_JM",202105,"Water Bird Count",60,"minutes","2021-05-10","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Bin Hare","WGS84","LINESTRING (39.96829 -3.324555, 39.969 -3.324225, 39.96918 -3.324071, 39.9716 -3.322992, 39.9737 -3.322206, 39.97398 -3.322038, 39.97518 -3.321606, 39.97776 -3.321016, 39.98016 -3.320893, 39.98241 -3.320961, 39.98496 -3.32064, 39.98543 -3.320623, 39.98681 -3.319733, 39.9872 -3.319025, 39.98739 -3.318798, 39.98866 -3.317166, 39.98997 -3.316381, 39.99006 -3.316352, 39.99032 -3.316279, 39.99044 -3.31625, 39.99069 -3.316182, 39.99161 -3.316048, 39.9917 -3.316036, 39.99187 -3.316032, 39.99207 -3.316037, 39.99217 -3.316014, 39.99218 -3.315979)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210511_06_JM",202105,"Water Bird Count",60,"minutes","2021-05-11","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Mkangagani","WGS84","LINESTRING (39.9077 -3.369458, 39.90774 -3.369437, 39.90778 -3.369442, 39.9078 -3.369446, 39.9078 -3.369444, 39.90835 -3.369549, 39.9087 -3.369346, 39.90904 -3.368208, 39.90994 -3.36713, 39.91029 -3.367199, 39.91139 -3.367427, 39.91163 -3.367447, 39.9126 -3.367055, 39.91407 -3.365758, 39.91445 -3.365616, 39.91445 -3.365585, 39.91453 -3.36561, 39.91494 -3.365399, 39.91497 -3.365412, 39.91641 -3.364715, 39.91656 -3.364459, 39.91663 -3.364421, 39.91696 -3.364105, 39.9176 -3.363825, 39.91783 -3.363742, 39.9179 -3.363684, 39.91796 -3.363388, 39.9182 -3.362509, 39.91898 -3.361562, 39.91914 -3.361502, 39.91915 -3.361471, 39.91916 -3.36148)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210511_07_JM",202105,"Water Bird Count",60,"minutes","2021-05-11","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Mkangagani","WGS84","LINESTRING (39.89673 -3.368669, 39.89679 -3.368658, 39.89683 -3.368678, 39.89715 -3.367906, 39.89718 -3.367861, 39.89719 -3.367915, 39.89735 -3.368799, 39.89745 -3.368867, 39.89787 -3.368899, 39.89789 -3.368887, 39.89803 -3.368869, 39.90008 -3.369178, 39.90035 -3.369268, 39.90073 -3.369264, 39.9015 -3.369363, 39.90156 -3.369386, 39.90158 -3.369401, 39.90158 -3.369404, 39.9019 -3.369424, 39.90253 -3.369141, 39.90365 -3.36902, 39.90388 -3.368943, 39.90456 -3.368707, 39.90487 -3.368692, 39.90577 -3.368884, 39.90639 -3.368924, 39.90648 -3.368936, 39.90671 -3.369107, 39.9077 -3.369458, 39.90774 -3.369437, 39.90778 -3.369442, 39.9078 -3.369446, 39.9078 -3.369444)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210511_08_JM",202105,"Water Bird Count",60,"minutes","2021-05-11","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Mkangagani","WGS84","LINESTRING (39.89715 -3.367906, 39.89718 -3.367861, 39.89719 -3.367915, 39.89726 -3.367745, 39.89728 -3.36777, 39.89728 -3.367709, 39.89746 -3.367442, 39.89758 -3.36738, 39.89762 -3.367363, 39.89771 -3.367149, 39.89789 -3.366902, 39.89793 -3.366857, 39.89798 -3.366791, 39.89822 -3.366396, 39.89938 -3.364574, 39.90003 -3.363646, 39.90013 -3.363571, 39.90077 -3.362678, 39.90222 -3.360367, 39.90293 -3.359226, 39.90384 -3.357959, 39.90504 -3.355979, 39.90509 -3.355905, 39.90514 -3.355842, 39.91567 -3.367607)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210511_09_JM",202105,"Water Bird Count",60,"minutes","2021-05-11","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Mkangagani","WGS84","LINESTRING (39.90514 -3.355842, 39.90545 -3.355925, 39.90698 -3.356857, 39.9086 -3.356957, 39.90875 -3.357496, 39.90898 -3.358851, 39.90902 -3.358871, 39.91043 -3.360123, 39.91102 -3.360313, 39.91377 -3.359246, 39.91587 -3.359053, 39.91591 -3.359061, 39.918 -3.359376, 39.91805 -3.359413, 39.91911 -3.361489, 39.91922 -3.359977, 39.92876 -3.383671)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210512_06_JM",202105,"Water Bird Count",60,"minutes","2021-05-12","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Jiwe jeupe","WGS84","LINESTRING (39.93645 -3.39594, 39.93648 -3.395943, 39.93649 -3.395957, 39.93657 -3.396078, 39.93708 -3.395139, 39.93709 -3.395144, 39.93775 -3.394308, 39.93803 -3.393536, 39.93805 -3.393538, 39.93835 -3.392534, 39.93845 -3.392011, 39.93847 -3.391147, 39.93904 -3.389836, 39.93914 -3.389001, 39.94117 -3.386094, 39.94117 -3.386109, 39.94189 -3.385054, 39.94199 -3.384911, 39.942 -3.384896, 39.94227 -3.38428, 39.94274 -3.383427, 39.94353 -3.382223)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210512_07_JM",202105,"Water Bird Count",60,"minutes","2021-05-12","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Ziwani","WGS84","LINESTRING (39.94353 -3.382223, 39.94362 -3.382067, 39.94477 -3.380867, 39.9454 -3.38019, 39.94591 -3.379812, 39.94592 -3.379812, 39.9466 -3.379717, 39.94661 -3.379704, 39.94661 -3.379699, 39.94676 -3.379793, 39.94701 -3.379827, 39.94721 -3.379854, 39.94817 -3.380164, 39.94911 -3.38156, 39.95005 -3.382649, 39.9501 -3.382636, 39.95033 -3.383277, 39.95035 -3.383278, 39.95096 -3.384541, 39.95103 -3.384666)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210512_08_JM",202105,"Water Bird Count",60,"minutes","2021-05-12","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Ziwani","WGS84","LINESTRING (39.95063 -3.384604, 39.95065 -3.384638, 39.95072 -3.384371, 39.95072 -3.38437, 39.95074 -3.384373, 39.95077 -3.384337, 39.95085 -3.384441, 39.95096 -3.384541, 39.95103 -3.384666, 39.95108 -3.384754, 39.95139 -3.38574, 39.95143 -3.385812, 39.95146 -3.385842, 39.95316 -3.387228, 39.95357 -3.387342, 39.95363 -3.387368, 39.95517 -3.388254, 39.95603 -3.388716, 39.95603 -3.388706, 39.95624 -3.388548, 39.95824 -3.390879, 39.95835 -3.390842, 39.95837 -3.390083, 39.95837 -3.390862, 39.95837 -3.3901, 39.9584 -3.390868, 39.95862 -3.389608, 39.95862 -3.389602, 39.95866 -3.389587)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210512_09_JM",202105,"Water Bird Count",60,"minutes","2021-05-12","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Ziwani","WGS84","LINESTRING (39.93421 -3.38749, 39.94213 -3.39669, 39.94995 -3.396551, 39.9512 -3.396569, 39.9549 -3.394486, 39.95515 -3.39372, 39.95537 -3.393281, 39.95612 -3.392581, 39.95645 -3.392323, 39.95658 -3.392229, 39.95673 -3.392105, 39.95694 -3.39194, 39.95696 -3.391924, 39.95775 -3.391318, 39.95824 -3.390879, 39.95835 -3.390842, 39.95837 -3.390862, 39.9584 -3.390868)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210513_06_JM",202105,"Water Bird Count",60,"minutes","2021-05-13","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Bandacho","WGS84","LINESTRING (39.96104 -3.321965, 39.96259 -3.318851, 39.96262 -3.319518, 39.96266 -3.319495, 39.96268 -3.319686, 39.9629 -3.314472, 39.9629 -3.314465, 39.9629 -3.314475, 39.96291 -3.314477, 39.96293 -3.314462, 39.96293 -3.314456, 39.96328 -3.316892, 39.96348 -3.320946, 39.96368 -3.321754, 39.96384 -3.321932, 39.96402 -3.322332, 39.96404 -3.322308, 39.96448 -3.323171, 39.96451 -3.323267, 39.96458 -3.32332, 39.96471 -3.32345, 39.96501 -3.323811, 39.96502 -3.324071, 39.96502 -3.324339, 39.96503 -3.324062, 39.96512 -3.323875, 39.9652 -3.324679, 39.96522 -3.324728, 39.96524 -3.324431, 39.96524 -3.324442, 39.96524 -3.324454, 39.96533 -3.325092, 39.96542 -3.325502, 39.96543 -3.325196, 39.96545 -3.325532, 39.96545 -3.325547, 39.9655 -3.325519, 39.96615 -3.318983)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210513_07_JM",202105,"Water Bird Count",60,"minutes","2021-05-13","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Bandacho","WGS84","LINESTRING (39.95989 -3.299062, 39.95992 -3.299072, 39.95992 -3.299059, 39.95992 -3.299074, 39.95993 -3.29915, 39.96088 -3.300998, 39.96091 -3.301091, 39.96094 -3.30125, 39.96125 -3.303363, 39.96145 -3.307117, 39.96176 -3.306982, 39.96178 -3.307026, 39.96182 -3.304384, 39.96189 -3.304472, 39.96245 -3.310393, 39.96245 -3.310381, 39.96285 -3.311591, 39.9629 -3.314472, 39.9629 -3.314465, 39.9629 -3.314475, 39.96291 -3.314477, 39.96291 -3.313638, 39.96291 -3.313737, 39.96293 -3.314462, 39.96293 -3.314456, 39.96295 -3.312724, 39.963 -3.31309)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210513_08_JM",202105,"Water Bird Count",60,"minutes","2021-05-13","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Bandacho","WGS84","LINESTRING (39.95956 -3.297556, 39.95985 -3.29894, 39.95989 -3.299062, 39.9599 -3.299076, 39.9599 -3.299077, 39.95992 -3.299072, 39.95992 -3.299059, 39.95992 -3.299074, 39.95993 -3.29915, 39.96032 -3.296244, 39.96075 -3.296391, 39.9611 -3.296493, 39.96227 -3.29694, 39.96483 -3.304541, 39.96588 -3.307247, 39.96607 -3.307934, 39.96607 -3.307943, 39.96607 -3.307918)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210513_09_JM",202105,"Water Bird Count",60,"minutes","2021-05-13","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Bandacho","WGS84","LINESTRING (39.96607 -3.307934, 39.96607 -3.307943, 39.96607 -3.307918, 39.96618 -3.30824, 39.96669 -3.30945, 39.96683 -3.309985, 39.96687 -3.310314, 39.96697 -3.310359, 39.96709 -3.310788, 39.96751 -3.312169, 39.96754 -3.32486, 39.96755 -3.312278, 39.9676 -3.312335, 39.96767 -3.312664, 39.96789 -3.31332, 39.96792 -3.313454, 39.96831 -3.324433, 39.96862 -3.324205, 39.96874 -3.315554, 39.96885 -3.316033, 39.96887 -3.316131, 39.96923 -3.316983, 39.9697 -3.318364, 39.96987 -3.319031, 39.97057 -3.323419, 39.97074 -3.323351, 39.97102 -3.320889, 39.97173 -3.322365)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210514_06_JM",202105,"Water Bird Count",60,"minutes","2021-05-14","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Kizingo","WGS84","LINESTRING (40.01174 -3.299045, 40.01177 -3.299033, 40.0118 -3.299009, 40.01182 -3.299003, 40.01182 -3.298992, 40.01248 -3.298961, 40.01265 -3.298992, 40.01405 -3.29881, 40.01417 -3.298788, 40.01485 -3.298798, 40.01536 -3.298811, 40.01538 -3.298797, 40.01538 -3.298748, 40.01539 -3.298762, 40.0154 -3.298768, 40.01541 -3.298782, 40.01757 -3.298645, 40.01758 -3.298636, 40.01823 -3.29861, 40.02031 -3.29844, 40.02035 -3.298415, 40.02061 -3.298429, 40.02075 -3.29842, 40.02124 -3.29832, 40.02326 -3.298299, 40.02364 -3.29826, 40.02366 -3.298251, 40.02373 -3.298236, 40.02465 -3.298209, 40.02734 -3.297236, 40.02739 -3.297213, 40.02739 -3.297219, 40.02739 -3.297217, 40.02741 -3.29716)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210514_07_JM",202105,"Water Bird Count",60,"minutes","2021-05-14","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Kizingo","WGS84","LINESTRING (40.02734 -3.297236, 40.02739 -3.297213, 40.02739 -3.297219, 40.02739 -3.297217, 40.02741 -3.29716, 40.02746 -3.297103, 40.02761 -3.296956, 40.02843 -3.296075, 40.02862 -3.29593, 40.02888 -3.295772, 40.02913 -3.295518, 40.03018 -3.294464, 40.03036 -3.294316, 40.03124 -3.285708, 40.03124 -3.285697, 40.03124 -3.285707, 40.03124 -3.285713, 40.03124 -3.285706, 40.03126 -3.285678, 40.03365 -3.291105, 40.03433 -3.290486, 40.03467 -3.286102, 40.03486 -3.289909, 40.03556 -3.286086, 40.03579 -3.28612, 40.03594 -3.288909, 40.03598 -3.288885, 40.03601 -3.288853, 40.03631 -3.288529, 40.03645 -3.28843, 40.0365 -3.288351, 40.0379 -3.286436)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210514_08_JM",202105,"Water Bird Count",60,"minutes","2021-05-14","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Kizingo","WGS84","LINESTRING (40.0117 -3.287454, 40.01171 -3.287437, 40.01171 -3.287429, 40.01508 -3.286677, 40.01739 -3.286204, 40.01805 -3.286184, 40.01808 -3.286194, 40.01812 -3.28616, 40.0232 -3.285419, 40.02365 -3.285516, 40.02523 -3.285584, 40.02624 -3.285595, 40.02687 -3.285536, 40.02786 -3.285587, 40.02823 -3.285615, 40.02923 -3.285609, 40.02939 -3.2856, 40.02961 -3.285559, 40.02984 -3.285603, 40.03015 -3.285664, 40.03043 -3.285671, 40.03124 -3.285708, 40.03124 -3.285697, 40.03124 -3.285707, 40.03124 -3.285713, 40.03124 -3.285706, 40.03126 -3.285678)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210514_09_JM",202105,"Water Bird Count",60,"minutes","2021-05-14","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Kizingo","WGS84","LINESTRING (40.0117 -3.287454, 40.01171 -3.287437, 40.01171 -3.287429, 40.01172 -3.287959, 40.01172 -3.287453, 40.01172 -3.297022, 40.01172 -3.287504, 40.01174 -3.287544, 40.01174 -3.287446, 40.01174 -3.287468, 40.01174 -3.287443, 40.01178 -3.299709, 40.01179 -3.300898, 40.0118 -3.300876)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210515_06_JM",202105,"Water Bird Count",60,"minutes","2021-05-15","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Kitsapu right","WGS84","LINESTRING (39.99709 -3.302778, 39.9971 -3.30259, 39.99714 -3.302586, 39.99714 -3.302721, 39.9972 -3.302948, 39.9972 -3.302941, 39.9972 -3.30294, 39.99721 -3.302976, 39.99722 -3.303127, 39.99732 -3.30351, 39.99732 -3.303762, 39.99734 -3.30375, 39.99746 -3.304585, 39.99746 -3.304709, 39.99747 -3.304806, 39.99754 -3.304981, 39.99758 -3.305536, 39.9976 -3.305536, 39.9977 -3.305904, 39.99771 -3.305977, 39.99775 -3.306747, 39.99775 -3.306682, 39.99778 -3.306878, 39.99779 -3.306686, 39.99793 -3.30755, 39.99796 -3.307952, 39.99797 -3.307928, 39.99801 -3.308489, 39.99803 -3.308469, 39.99814 -3.309083, 39.99827 -3.310185, 39.99835 -3.310318, 39.99854 -3.311947, 39.99854 -3.31195, 39.99855 -3.311943, 39.99855 -3.311842, 39.99855 -3.311961, 39.99855 -3.311961)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210515_07_JM",202105,"Water Bird Count",60,"minutes","2021-05-15","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Kitsapu right","WGS84","LINESTRING (39.99854 -3.311947, 39.99854 -3.31195, 39.99855 -3.311943, 39.99855 -3.311961, 39.99855 -3.311943, 39.99855 -3.311961, 39.99858 -3.311923, 39.99858 -3.311939, 39.99858 -3.311938, 39.99974 -3.311809, 39.99982 -3.311819, 40.00003 -3.311774, 40.00031 -3.311793, 40.0007 -3.311564, 40.00161 -3.311027, 40.00165 -3.311029, 40.00168 -3.311041, 40.00422 -3.309514, 40.00586 -3.309142, 40.00762 -3.30963, 40.00784 -3.31277, 40.00784 -3.312783, 40.00785 -3.312776, 40.00812 -3.312791, 40.00813 -3.312807)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210515_08_JM",202105,"Water Bird Count",60,"minutes","2021-05-15","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Kitsapu right","WGS84","LINESTRING (39.999 -3.313822, 39.99903 -3.313663, 39.99906 -3.313647, 39.99937 -3.31679, 39.99945 -3.317399, 39.99947 -3.317584, 39.99948 -3.317536, 39.99948 -3.317516, 40.00054 -3.313363, 40.00059 -3.313332, 40.00288 -3.313149, 40.00357 -3.313101, 40.00388 -3.313106, 40.00397 -3.313087, 40.00439 -3.313024, 40.00519 -3.312961, 40.00592 -3.312977, 40.00592 -3.31296, 40.00608 -3.312968, 40.00608 -3.312948, 40.00657 -3.312918, 40.00666 -3.312898, 40.00715 -3.312868, 40.00724 -3.312866, 40.00766 -3.312808, 40.00767 -3.312813, 40.00768 -3.312797, 40.00783 -3.312762, 40.00784 -3.31277, 40.00784 -3.312767, 40.00784 -3.312783, 40.00785 -3.312776)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210515_09_JM",202105,"Water Bird Count",60,"minutes","2021-05-15","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Kitsapu right","WGS84","LINESTRING (39.97138 -3.316606, 39.99947 -3.317584, 39.99948 -3.317536, 39.99948 -3.317647, 39.99948 -3.317622, 39.99948 -3.317516, 39.99949 -3.317924, 39.99953 -3.31798, 39.99953 -3.318068, 39.99971 -3.318925, 39.99971 -3.318864, 39.99971 -3.318943, 39.99972 -3.31891, 39.99987 -3.320132, 39.99988 -3.319961, 40.00006 -3.321093, 40.00013 -3.321663, 40.00018 -3.32197, 40.00393 -3.322533, 40.00456 -3.322417, 40.00533 -3.322363, 40.00975 -3.32194, 40.01 -3.32185, 40.01009 -3.32187, 40.01064 -3.321789, 40.01168 -3.321662, 40.01191 -3.321653, 40.01236 -3.321644)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210510_06_SK",202105,"Water Bird Count",60,"minutes","2021-05-10","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Simion","WGS84","LINESTRING (39.94767 -3.334007, 39.94778 -3.333935, 39.94779 -3.333927, 39.94779 -3.334023, 39.94783 -3.33393, 39.94912 -3.333868, 39.95249 -3.331628, 39.95502 -3.330145, 39.95537 -3.329937, 39.95541 -3.329923, 39.95541 -3.329933, 39.95673 -3.329292, 39.95866 -3.328492, 39.96085 -3.327608, 39.961 -3.327557, 39.96116 -3.327525, 39.96119 -3.327497, 39.96149 -3.327298, 39.96149 -3.327322, 39.96149 -3.327325, 39.9615 -3.327317, 39.9615 -3.327297, 39.96187 -3.327092, 39.96214 -3.327077, 39.96226 -3.327023, 39.96319 -3.326642, 39.96338 -3.326615, 39.96354 -3.326488, 39.96433 -3.326145, 39.96434 -3.32614, 39.96439 -3.326115, 39.96451 -3.32605, 39.96458 -3.326017, 39.96496 -3.325837, 39.96501 -3.32581, 39.96507 -3.325785, 39.9652 -3.325733, 39.96546 -3.325587, 39.96547 -3.325558, 39.96548 -3.325573)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210510_07_SK",202105,"Water Bird Count",60,"minutes","2021-05-10","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Mida Primary","WGS84","LINESTRING (39.9397 -3.34111, 39.9397 -3.341112, 39.93971 -3.341097, 39.93977 -3.341045, 39.94071 -3.341507, 39.94112 -3.341097, 39.94116 -3.341128, 39.94133 -3.340927, 39.9419 -3.340272, 39.94259 -3.339595, 39.94324 -3.338785, 39.94386 -3.338318, 39.94423 -3.337843, 39.94445 -3.33766, 39.94458 -3.337507, 39.94461 -3.337522, 39.94478 -3.337307, 39.94542 -3.33664, 39.94566 -3.336427, 39.94615 -3.335915, 39.94618 -3.33583, 39.94659 -3.335443, 39.94661 -3.33532, 39.94674 -3.335362, 39.94677 -3.33532, 39.94679 -3.335258, 39.9468 -3.335183, 39.94682 -3.335243, 39.94704 -3.33425, 39.94704 -3.334763, 39.94705 -3.334252, 39.94706 -3.334202, 39.94706 -3.334388, 39.9471 -3.334718, 39.94738 -3.333977, 39.94747 -3.333965, 39.94757 -3.333948, 39.94759 -3.333933, 39.94762 -3.333948, 39.94767 -3.334007, 39.94767 -3.333935, 39.94775 -3.333935, 39.94775 -3.33394, 39.94775 -3.333938, 39.94778 -3.333935, 39.94779 -3.333927, 39.94779 -3.334023, 39.94783 -3.33393, 39.95895 -3.324489)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202105_20210510_08_SK",202105,"Water Bird Count",60,"minutes","2021-05-10","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Mida Primary","WGS84","LINESTRING (39.9397 -3.341112, 39.93971 -3.341097, 39.93977 -3.341045, 39.93986 -3.340943, 39.93986 -3.340938, 39.93989 -3.34091, 39.93993 -3.340848, 39.93997 -3.340798, 39.94016 -3.340588, 39.9411 -3.339422, 39.94112 -3.339362, 39.94113 -3.339377, 39.94117 -3.339328, 39.9414 -3.338965, 39.9421 -3.338055, 39.94219 -3.337937, 39.9424 -3.337652, 39.94499 -3.334383, 39.94601 -3.333143, 39.94611 -3.333008, 39.94643 -3.332557, 39.9467 -3.332227, 39.94723 -3.330837, 39.94732 -3.330663, 39.94947 -3.328742, 39.94947 -3.32875, 39.94999 -3.328148, 39.95007 -3.328047, 39.9501 -3.328015, 39.95012 -3.327973)","{gap: ""0"", }"
